Trajectories
100
		JuanDR:RASI			JuanDR:SACR			JuanDR:LASI			JuanDR:RHEE			JuanDR:RTOE			JuanDR:RANK			JuanDR:RMED			JuanDR:LHEE			JuanDR:LTOE			JuanDR:LANK			JuanDR:LMED			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
525	0	-1718.222046	-610.161011	859.795898	-1916.139526	-463.586639	860.474915	-1710.079834	-353.008972	867.532532	-2074.309814	-571.821045	198.713165	-1976.182739	-591.603394	65.103111	-2028.772339	-612.614746	171.953796	-1987.990234	-534.573364	171.108582	-1820.346069	-421.672180	17.471516	-1642.824219	-406.928131	28.424423	-1757.993774	-385.017639	42.212036	-1745.861206	-471.286804	56.603519
526	0	-1706.091431	-610.380249	862.640381	-1907.168701	-464.178314	861.553345	-1701.772217	-352.021301	867.697205	-2049.112305	-572.840149	195.203262	-1946.186646	-591.690918	65.004593	-2002.488403	-613.353882	169.919724	-1962.555176	-535.049927	170.797195	-1820.386353	-421.699432	17.662140	-1642.785278	-407.075470	28.377293	-1757.848022	-385.244263	42.364204	-1745.911133	-471.586121	56.503613
527	0	-1693.796997	-610.758728	865.472290	-1898.232666	-464.830627	862.440369	-1693.500122	-351.126984	867.730896	-2023.023071	-573.979004	190.209274	-1914.804199	-591.239502	63.990711	-1975.150635	-614.016357	166.547028	-1936.042725	-535.453735	169.432907	-1820.409424	-421.747162	17.871323	-1642.727783	-407.252075	28.297142	-1757.692749	-385.474792	42.527214	-1745.897339	-471.932312	56.400455
528	0	-1681.503540	-611.206360	868.200439	-1889.310547	-465.540649	863.122864	-1685.235352	-350.326263	867.637085	-1996.042969	-575.178101	183.842743	-1882.182129	-590.445435	62.200481	-1946.816040	-614.600708	161.955032	-1908.449463	-535.817139	167.019089	-1820.411865	-421.812897	18.098787	-1642.656738	-407.457336	28.186140	-1757.530762	-385.708221	42.698833	-1745.875122	-472.320007	56.328228
529	0	-1669.401245	-611.625183	870.721436	-1880.381958	-466.305023	863.590759	-1676.949829	-349.619965	867.417786	-1968.164551	-576.368103	176.239944	-1848.448364	-589.505432	59.801956	-1917.536865	-615.105957	156.296951	-1879.792725	-536.161072	163.606674	-1820.391968	-421.894165	18.343334	-1642.578979	-407.679016	28.053980	-1757.365479	-385.943512	42.877594	-1745.887817	-472.737854	56.312172
530	0	-1657.680054	-611.921997	872.930786	-1871.426880	-467.120209	863.836243	-1668.617188	-349.009247	867.073792	-1939.371704	-577.483154	167.558090	-1813.716309	-588.596436	56.976254	-1887.357666	-615.534119	149.750275	-1850.113159	-536.496765	159.294846	-1820.349854	-421.989105	18.603107	-1642.502686	-407.893829	27.917812	-1757.199707	-386.179840	43.062607	-1745.956421	-473.170105	56.362083
531	0	-1646.501221	-612.019836	874.732971	-1862.426392	-467.982513	863.854065	-1660.212524	-348.496124	866.604614	-1909.644165	-578.472046	157.971207	-1778.088501	-587.859619	53.906071	-1856.318115	-615.893860	142.507278	-1819.474731	-536.829712	154.225861	-1820.288208	-422.096985	18.875967	-1642.436279	-408.072784	27.798435	-1757.036621	-386.416229	43.253338	-1746.077393	-473.600433	56.472485
532	0	-1635.976807	-611.868347	876.050964	-1853.362305	-468.888489	863.642090	-1651.713623	-348.082886	866.009155	-1878.961426	-579.305359	147.665421	-1741.663208	-587.391785	50.768467	-1824.453613	-616.201233	134.767242	-1787.960083	-537.164001	148.574188	-1820.213013	-422.218048	19.159969	-1642.386719	-408.191772	27.712393	-1756.878296	-386.651459	43.449467	-1746.236328	-474.017365	56.630104
533	0	-1626.153076	-611.449158	876.833191	-1844.217529	-469.835022	863.201172	-1643.101074	-347.772186	865.285461	-1847.309570	-579.978882	136.834778	-1704.538818	-587.243286	47.730946	-1791.802368	-616.480347	126.729950	-1755.662720	-537.506653	142.531998	-1820.131958	-422.353180	19.453720	-1642.356934	-408.241791	27.664738	-1756.726196	-386.884399	43.650734	-1746.424438	-474.417542	56.825405
534	0	-1617.006958	-610.778442	877.057190	-1834.976196	-470.819611	862.534851	-1634.359375	-347.566284	864.431335	-1814.688477	-580.512268	125.676956	-1666.821045	-587.422180	44.949459	-1758.411255	-616.762207	118.590645	-1722.684448	-537.871094	136.296249	-1820.052734	-422.502777	19.756565	-1642.346069	-408.228699	27.649536	-1756.581055	-387.114197	43.856823	-1746.645508	-474.805756	57.056847
535	0	-1608.447632	-609.903076	876.729370	-1825.623657	-471.840698	861.649780	-1625.475464	-347.466919	863.445007	-1781.120483	-580.944641	114.389694	-1628.629028	-587.904602	42.567738	-1724.343506	-617.082153	110.535446	-1689.138428	-538.278198	130.059479	-1819.981445	-422.666534	20.068350	-1642.350708	-408.168518	27.654045	-1756.441895	-387.340881	44.067104	-1746.904297	-475.189697	57.324272
536	0	-1600.331909	-608.894531	875.882385	-1816.146606	-472.897522	860.554932	-1616.439941	-347.474915	862.325073	-1746.659912	-581.328003	103.166763	-1590.103027	-588.648132	40.717243	-1689.687622	-617.477173	102.737000	-1655.152100	-538.754700	124.002342	-1819.921387	-422.842712	20.389105	-1642.366089	-408.081360	27.663765	-1756.306885	-387.565308	44.280563	-1747.184814	-475.572266	57.615997
537	0	-1592.480225	-607.838928	874.569458	-1806.533081	-473.990448	859.262085	-1607.246460	-347.589966	861.071533	-1711.401245	-581.719299	92.194244	-1551.407593	-589.606689	39.516682	-1654.565063	-617.981995	95.350182	-1620.872314	-539.330627	118.286736	-1819.872559	-423.028595	20.719160	-1642.387451	-407.984863	27.667650	-1756.171387	-387.789124	44.495850	-1747.439087	-475.947418	57.901302
538	0	-1584.699707	-606.827393	872.857483	-1796.772461	-475.120697	857.785767	-1597.891479	-347.810486	859.685547	-1675.490356	-582.173218	81.646568	-1512.736694	-590.745667	39.068489	-1619.138428	-618.625610	88.507248	-1586.464844	-540.034546	113.049324	-1819.832031	-423.220551	21.059872	-1642.410889	-407.891754	27.660425	-1756.029663	-388.014160	44.711620	-1747.593140	-476.300842	58.134941
539	0	-1576.805054	-605.944275	870.819763	-1786.855469	-476.290436	856.142334	-1588.372803	-348.133331	858.170349	-1639.133179	-582.735596	71.682770	-1474.315918	-592.052612	39.451027	-1583.614990	-619.427856	82.312744	-1552.118774	-540.889771	108.395889	-1819.793579	-423.414490	21.414749	-1642.432861	-407.810059	27.642046	-1755.874268	-388.242126	44.927074	-1747.569458	-476.615082	58.271126
540	0	-1568.635742	-605.259460	868.528809	-1776.774170	-477.502350	854.350586	-1578.691040	-348.554169	856.531128	-1602.598511	-583.436951	62.440136	-1436.403931	-593.540466	40.708038	-1548.249512	-620.396423	76.838493	-1518.046875	-541.910889	104.396660	-1819.749268	-423.606049	21.790575	-1642.450684	-407.744446	27.615435	-1755.697021	-388.473541	45.142677	-1747.306519	-476.874268	58.276688
541	0	-1560.069458	-604.821594	866.051941	-1766.521729	-478.759491	852.431091	-1568.846191	-349.067474	854.775635	-1566.216309	-584.286499	54.025841	-1399.292847	-595.243774	42.837524	-1513.341675	-621.524902	72.119385	-1484.489380	-543.100647	101.082489	-1819.690430	-423.790009	22.198320	-1642.462402	-407.697723	27.583908	-1755.489624	-388.707214	45.360779	-1746.773438	-477.067841	58.139584
542	0	-1551.027344	-604.655579	863.447510	-1756.092773	-480.064606	850.406616	-1558.839355	-349.666809	852.913696	-1530.368164	-585.269287	46.508282	-1363.304443	-597.205933	45.781372	-1479.228516	-622.791931	68.150475	-1451.712402	-544.447571	98.442062	-1819.608887	-423.960236	22.653811	-1642.466553	-407.672241	27.549437	-1755.244507	-388.939789	45.586426	-1745.975708	-477.192566	57.873352
543	0	-1541.473389	-604.763062	860.764404	-1745.483276	-481.419891	848.301392	-1548.670166	-350.345276	850.957764	-1495.474365	-586.346863	39.911800	-1328.781982	-599.462158	49.417553	-1446.271973	-624.161804	64.886627	-1420.003906	-545.924744	96.421227	-1819.497925	-424.109467	23.178251	-1642.462891	-407.670044	27.512192	-1754.954834	-389.165161	45.828201	-1744.956055	-477.253510	57.517429
544	0	-1531.407959	-605.126343	858.043274	-1734.690552	-482.826508	846.141418	-1538.337280	-351.096161	848.922607	-1461.976563	-587.463684	34.216522	-1296.075928	-602.018005	53.556210	-1414.841553	-625.585938	62.245392	-1389.665649	-547.489746	94.924873	-1819.352051	-424.229340	23.798506	-1642.451538	-407.693268	27.470974	-1754.614990	-389.374603	46.098915	-1743.785278	-477.262329	57.132721
545	0	-1520.857788	-605.713989	855.319214	-1723.713745	-484.283997	843.953979	-1527.837158	-351.913361	846.825500	-1430.317749	-588.554749	29.363983	-1265.527222	-604.831604	57.940727	-1385.292847	-627.006836	60.113659	-1361.000244	-549.086487	93.822739	-1819.168457	-424.311127	24.546780	-1642.433105	-407.742249	27.423754	-1754.219849	-389.557739	46.415962	-1742.546753	-477.234100	56.791439
546	0	-1509.866455	-606.487183	852.625549	-1712.553467	-485.790161	841.767822	-1517.164551	-352.792023	844.685730	-1400.918701	-589.555481	25.268209	-1237.444214	-607.803589	62.255779	-1357.946045	-628.361572	58.358273	-1334.294800	-550.647583	92.959450	-1818.946777	-424.346344	25.459652	-1642.406372	-407.813812	27.368275	-1753.766113	-389.704010	46.801418	-1741.312622	-477.182251	56.563526
547	0	-1498.484497	-607.406067	849.997009	-1701.213379	-487.340790	839.612915	-1506.313110	-353.728821	842.524841	-1374.152222	-590.409668	21.831207	-1212.078369	-610.778259	66.144577	-1333.064087	-629.587891	56.840004	-1309.801025	-552.099243	92.168747	-1818.687622	-424.327789	26.576897	-1642.366699	-407.898346	27.302794	-1753.250122	-389.804260	47.282043	-1740.128784	-477.115265	56.508373
548	0	-1486.764526	-608.434753	847.472412	-1689.698486	-488.929657	837.519653	-1495.275024	-354.722534	840.366333	-1350.317871	-591.075012	18.959730	-1189.603149	-613.558960	69.236916	-1310.834473	-630.628967	55.429523	-1287.716919	-553.366577	91.291069	-1818.392212	-424.249390	27.940632	-1642.304932	-407.979889	27.226973	-1752.668701	-389.851776	47.889381	-1739.013916	-477.036865	56.674789
549	0	-1474.759033	-609.544067	845.096375	-1678.017090	-490.548553	835.519043	-1484.043213	-355.773712	838.235474	-1329.617554	-591.527222	16.580275	-1170.094116	-615.933899	71.187706	-1291.356567	-631.440308	54.023151	-1268.169312	-554.380554	90.192131	-1818.059448	-424.106964	29.595539	-1642.205933	-408.040680	27.142597	-1752.016968	-389.842773	48.660019	-1737.967163	-476.948212	57.107391
550	0	-1462.519409	-610.713562	842.918579	-1666.181152	-492.187836	833.642151	-1472.611938	-356.885376	836.159668	-1312.137451	-591.762573	14.648924	-1153.518311	-617.711304	71.722534	-1274.633911	-631.994507	52.555729	-1251.202271	-555.084778	88.780197	-1817.683838	-423.898651	31.590263	-1642.051025	-408.064789	27.054127	-1751.286865	-389.777100	49.635849	-1736.977051	-476.850983	57.853172
551	0	-1450.097168	-611.932007	840.993286	-1654.205078	-493.836578	831.919189	-1460.978149	-358.062103	834.167236	-1297.836792	-591.798279	13.153420	-1139.730713	-618.754456	70.683464	-1260.576050	-632.285645	51.007858	-1236.772461	-555.443726	87.018517	-1817.250854	-423.626587	33.979435	-1641.816162	-408.040436	26.968618	-1750.464233	-389.658600	50.863953	-1736.019287	-476.747620	58.960152
552	0	-1437.545532	-613.196289	839.376221	-1642.106934	-495.483490	830.379150	-1449.143066	-359.310028	832.288330	-1286.546997	-591.671509	12.106038	-1128.484863	-619.009033	68.065590	-1249.007690	-632.331604	49.405430	-1224.752197	-555.449585	84.930298	-1816.733276	-423.299683	36.825436	-1641.475464	-407.961731	26.894482	-1749.527222	-389.496277	52.395870	-1735.048218	-476.641113	60.473183
553	0	-1424.918457	-614.510864	838.121094	-1629.907837	-497.117279	829.048950	-1437.113403	-360.636261	830.553589	-1277.985229	-591.436035	11.527666	-1119.456543	-618.518311	64.035576	-1239.685913	-632.172729	47.810593	-1214.942139	-555.127747	82.594307	-1816.084839	-422.937378	40.199181	-1641.002808	-407.830292	26.838795	-1748.442139	-389.304504	54.286427	-1733.994019	-476.534332	62.429958
554	0	-1412.270996	-615.884949	837.275024	-1617.632080	-498.727478	827.952576	-1424.901855	-362.047913	828.994080	-1271.779297	-591.155457	11.426371	-1112.279297	-617.418274	58.924164	-1232.321533	-631.867004	46.305046	-1207.091675	-554.535583	80.131058	-1815.235596	-422.573578	44.178753	-1640.376343	-407.656891	26.803438	-1747.161865	-389.103424	56.591919	-1732.757324	-476.430450	64.856926
555	0	-1399.658203	-617.331604	836.872620	-1605.306641	-500.305054	827.110352	-1412.528320	-363.551300	827.640503	-1267.505493	-590.893677	11.777043	-1106.589844	-615.914673	53.188301	-1226.607666	-631.481812	44.968513	-1200.926514	-553.755432	77.681450	-1814.086182	-422.259949	48.845314	-1639.583496	-407.461700	26.780754	-1745.622437	-388.918518	59.367264	-1731.208618	-476.332336	67.765198
556	0	-1387.131470	-618.864807	836.931580	-1592.959717	-501.843109	826.538208	-1400.019409	-365.151398	826.521790	-1264.732178	-590.703552	12.510707	-1102.072266	-614.243164	47.343628	-1222.246582	-631.083984	43.858368	-1196.174683	-552.881653	75.381889	-1812.505371	-422.067352	54.275719	-1638.627197	-407.273529	26.750309	-1743.743286	-388.780060	62.662064	-1729.188721	-476.242554	71.147011
557	0	-1374.736694	-620.497864	837.447266	-1580.621460	-503.336853	826.246948	-1387.408691	-366.850922	825.664551	-1263.060425	-590.618652	13.519209	-1098.488403	-612.622864	41.875080	-1218.968750	-630.730286	42.998093	-1192.586548	-552.007080	73.343086	-1810.329590	-422.083496	60.532261	-1637.529419	-407.126801	26.678751	-1741.426270	-388.721527	66.515572	-1726.513794	-476.163452	74.973587
558	0	-1362.511597	-622.241333	838.392029	-1568.322266	-504.784454	826.242126	-1374.735229	-368.649384	825.091553	-1262.149292	-590.651550	14.674085	-1095.677734	-611.219238	37.148415	-1216.544434	-630.462097	42.377934	-1189.940918	-551.211914	71.638092	-1807.367065	-422.405975	67.650703	-1636.331909	-407.055756	26.524237	-1738.556274	-388.776733	70.951180	-1722.984375	-476.096344	79.194168
559	0	-1350.483765	-624.101501	839.714905	-1556.092285	-506.186676	826.523499	-1362.042969	-370.543091	824.820984	-1261.725098	-590.795593	15.849710	-1093.526855	-610.132202	33.360870	-1214.779175	-630.302307	41.962910	-1188.043213	-550.556702	70.299049	-1803.406372	-423.130188	75.628426	-1635.086304	-407.086243	26.246519	-1735.003174	-388.976074	75.971077	-1718.395508	-476.038544	83.734703
560	0	-1338.670776	-626.079590	841.346680	-1543.960693	-507.546295	827.085083	-1349.378784	-372.524384	824.865662	-1261.580933	-591.028137	16.941334	-1091.938721	-609.405701	30.550486	-1213.511841	-630.254456	41.703884	-1186.722900	-550.077148	69.320465	-1798.230469	-424.335236	84.413269	-1633.832153	-407.226227	25.822536	-1730.624268	-389.342926	81.551872	-1712.549438	-475.982208	88.500755
561	0	-1327.080688	-628.170776	843.206299	-1531.955811	-508.867798	827.915833	-1336.790649	-374.581909	825.231750	-1261.572876	-591.316833	17.874697	-1090.821533	-609.036987	28.638165	-1212.611450	-630.305542	41.548687	-1185.834229	-549.781921	68.667030	-1791.633911	-426.071350	93.894547	-1632.565674	-407.458008	25.265493	-1725.269287	-389.891632	87.641144	-1705.277466	-475.917419	93.387154
562	0	-1315.716187	-630.364258	845.208801	-1520.103516	-510.155975	828.999817	-1324.326050	-376.700989	825.919067	-1261.607666	-591.625305	18.608398	-1090.087646	-608.979858	27.474276	-1211.973755	-630.430969	41.450661	-1185.258423	-549.656006	68.283836	-1783.443115	-428.348419	103.898659	-1631.197632	-407.733795	24.643530	-1718.786011	-390.626434	94.155869	-1696.457275	-475.837708	98.290482
563	0	-1304.575317	-632.642944	847.273315	-1508.427002	-511.415588	830.316650	-1312.028931	-378.864502	826.920898	-1261.632935	-591.920593	19.130993	-1089.652710	-609.155457	26.879072	-1211.517700	-630.600891	41.373672	-1184.900635	-549.666748	68.106216	-1773.536133	-431.131104	114.192207	-1629.511597	-407.977386	24.091835	-1711.027710	-391.542603	100.983269	-1686.019165	-475.745789	103.117172
564	0	-1293.655518	-634.984619	849.329529	-1496.946167	-512.650146	831.842529	-1299.938599	-381.053711	828.223877	-1261.623535	-592.176392	19.454794	-1089.434570	-609.473877	26.672161	-1211.181152	-630.785095	41.294327	-1184.689697	-549.771179	68.068352	-1761.859497	-434.339813	124.493896	-1627.134399	-408.094360	23.810320	-1701.861694	-392.629211	107.984322	-1673.944824	-475.658600	107.790916
565	0	-1282.953125	-637.362549	851.322815	-1485.676880	-513.861450	833.550476	-1288.087158	-383.249542	829.808960	-1261.572510	-592.375488	19.608307	-1089.361206	-609.851013	26.693827	-1210.920044	-630.957947	41.201729	-1184.572144	-549.922974	68.109688	-1748.437012	-437.859131	134.494751	-1623.536377	-407.994385	24.038807	-1691.176758	-393.871338	114.999893	-1660.263550	-475.609680	112.259254
566	0	-1272.465942	-639.747253	853.216187	-1474.630005	-515.049866	835.411194	-1276.498291	-385.433533	831.651978	-1261.482910	-592.509949	19.628853	-1089.372681	-610.214966	26.819117	-1210.705811	-631.099304	41.096058	-1184.510986	-550.077698	68.179428	-1733.364868	-441.549347	143.885025	-1618.074951	-407.624786	25.006716	-1678.889160	-395.252472	121.858467	-1645.042480	-475.648315	116.496063
567	0	-1262.189941	-642.108887	854.987732	-1463.812256	-516.213562	837.393982	-1265.187256	-387.588287	833.725098	-1261.363525	-592.579224	19.556400	-1089.424072	-610.511353	26.961832	-1210.523560	-631.195801	40.986343	-1184.480957	-550.196777	68.238678	-1716.791992	-445.260193	152.383484	-1610.093994	-407.003693	26.867111	-1664.947021	-396.754120	128.384415	-1628.371948	-475.831879	120.497200
568	0	-1252.119263	-644.419312	856.628357	-1453.224731	-517.349060	839.467102	-1254.159058	-389.698730	835.997375	-1261.224976	-592.588745	19.429150	-1089.484497	-610.705872	27.071278	-1210.373169	-631.240051	40.888138	-1184.465576	-550.249573	68.260704	-1698.891602	-448.841980	159.763947	-1599.055542	-406.243011	29.634438	-1649.330688	-398.354309	134.405670	-1610.349976	-476.214325	124.269905
569	0	-1242.244629	-646.654419	858.137451	-1442.864258	-518.451782	841.598267	-1243.410400	-391.752045	838.436157	-1261.079712	-592.547485	19.280893	-1089.534302	-610.782654	27.126093	-1210.265137	-631.230164	40.820992	-1184.453369	-550.215088	68.230034	-1679.827881	-452.155670	165.873779	-1584.662720	-405.551636	33.149612	-1632.051025	-400.025787	139.761230	-1591.071167	-476.834717	127.819389
570	0	-1232.552612	-648.795532	859.519653	-1432.722290	-519.515747	843.755310	-1232.928833	-393.738129	841.007385	-1260.940308	-592.466980	19.139818	-1089.563232	-610.741943	27.125765	-1210.219971	-631.168335	40.805874	-1184.436890	-550.081360	68.140709	-1659.731323	-455.081085	170.640656	-1566.916382	-405.208588	37.097210	-1613.146118	-401.735504	144.309128	-1570.620239	-477.709564	131.137512
571	0	-1223.027222	-650.830200	860.781250	-1422.786865	-520.534180	845.906555	-1222.695313	-395.649689	843.676758	-1260.820557	-592.360596	19.028011	-1089.567993	-610.596069	27.081696	-1210.262695	-631.060547	40.862438	-1184.410278	-549.846191	67.994339	-1638.692017	-457.524719	174.065659	-1546.082886	-405.501770	41.077995	-1592.679932	-403.447266	147.935959	-1549.075195	-478.831726	134.198456
572	0	-1213.650146	-652.752563	861.928162	-1413.041382	-521.499695	848.020752	-1212.684814	-397.482300	846.409546	-1260.733032	-592.242249	18.961145	-1089.548950	-610.365295	27.009808	-1210.417603	-630.915283	41.006062	-1184.369751	-549.515259	67.797958	-1616.765381	-459.428986	176.203995	-1522.596924	-406.654785	44.706451	-1570.738525	-405.125854	150.565002	-1526.509277	-480.174103	136.960968
573	0	-1204.401489	-654.562683	862.963928	-1403.467163	-522.404541	850.067932	-1202.867920	-399.233978	849.171448	-1260.689087	-592.125305	18.948376	-1089.509399	-610.074280	26.925520	-1210.703125	-630.742920	41.244987	-1184.313721	-549.101624	67.562111	-1593.982544	-460.781677	177.139862	-1496.942993	-408.770569	47.691814	-1547.426147	-406.742096	152.160965	-1502.990479	-481.695038	139.372375
574	0	-1195.262207	-656.265625	863.888672	-1394.043213	-523.240906	852.018982	-1193.212280	-400.904968	851.928406	-1260.696777	-592.020630	18.992678	-1089.453857	-609.749390	26.841505	-1211.123291	-630.553284	41.577763	-1184.242920	-548.623474	67.299263	-1570.360229	-461.622498	176.963867	-1469.561157	-411.807373	49.877655	-1522.859253	-408.277527	152.730423	-1478.580688	-483.345276	141.373459
575	0	-1186.213257	-657.869629	864.698975	-1384.746460	-524.000793	853.846680	-1183.684326	-402.497498	854.646729	-1260.758301	-591.935608	19.091551	-1089.388550	-609.416199	26.767340	-1211.663208	-630.355347	41.991467	-1184.160522	-548.101807	67.022476	-1545.906616	-462.043823	175.758759	-1440.799316	-415.584686	51.239697	-1497.160278	-409.726685	152.317352	-1453.334106	-485.074615	142.903412
576	0	-1177.237549	-659.385071	865.387756	-1375.553223	-524.676758	855.525146	-1174.250610	-404.015106	857.293762	-1260.871094	-591.872192	19.237879	-1089.320923	-609.099243	26.710056	-1212.284912	-630.154480	42.460903	-1184.070557	-547.558716	66.744377	-1520.627319	-462.181000	173.594330	-1410.908325	-419.813446	51.855202	-1470.451660	-411.096680	150.995316	-1427.295776	-486.837189	143.905609
577	0	-1168.319336	-660.822144	865.945190	-1366.439941	-525.261780	857.030945	-1164.878296	-405.462219	859.837830	-1261.026611	-591.826965	19.420702	-1089.259766	-608.820190	26.674650	-1212.927368	-629.952637	42.949802	-1183.979614	-547.015686	66.476349	-1494.527710	-462.194489	170.528915	-1380.063354	-424.145996	51.860264	-1442.848022	-412.404602	148.857101	-1400.505127	-488.594910	144.333618
578	0	-1159.445068	-662.189941	866.360046	-1357.382324	-525.749756	858.343018	-1155.536865	-406.843597	862.248535	-1261.211060	-591.790527	19.626049	-1089.214966	-608.596252	26.663752	-1213.513428	-629.747681	43.414726	-1183.894287	-546.491150	66.227654	-1467.616455	-462.245422	166.615662	-1348.391357	-428.236481	51.407848	-1414.451172	-413.671417	146.004456	-1372.997192	-490.318542	144.157135
579	0	-1150.603027	-663.494995	866.621155	-1348.357300	-526.135681	859.443542	-1146.199097	-408.163971	864.497375	-1261.405151	-591.748840	19.838169	-1089.195435	-608.438171	26.676918	-1213.964844	-629.535583	43.812931	-1183.819580	-545.999878	66.004814	-1439.907837	-462.468079	161.908432	-1315.991943	-431.801331	50.637035	-1385.344604	-414.916046	142.538681	-1344.805786	-491.986542	143.366592
580	0	-1141.784058	-664.741028	866.719055	-1339.342651	-526.415894	860.317932	-1136.840820	-409.427185	866.557861	-1261.588623	-591.684998	20.041655	-1089.206787	-608.348999	26.711128	-1214.221680	-629.311707	44.112701	-1183.759033	-545.551270	65.811081	-1411.423218	-462.946533	156.465500	-1282.943359	-434.666016	49.659161	-1355.591064	-416.149689	138.554291	-1315.968140	-493.582886	141.975632
581	0	-1132.980103	-665.929321	866.648376	-1330.316650	-526.587646	860.955627	-1127.441528	-410.636353	868.405945	-1261.742676	-591.583557	20.224625	-1089.250244	-608.324463	26.761251	-1214.258667	-629.073059	44.300823	-1183.712402	-545.149231	65.646706	-1382.190918	-463.700043	150.350220	-1249.302612	-436.787659	48.558838	-1325.231079	-417.371765	134.135788	-1286.524780	-495.094391	140.021545
582	0	-1124.183960	-667.059021	866.408020	-1321.259766	-526.649902	861.349731	-1117.983643	-411.792969	870.020386	-1261.856323	-591.433472	20.382000	-1089.321655	-608.353333	26.819906	-1214.090454	-628.819153	44.385460	-1183.674316	-544.792969	65.509262	-1352.246460	-464.681793	143.629929	-1215.105591	-438.250427	47.403431	-1294.287598	-418.568481	129.358078	-1256.521484	-496.509338	137.563431
583	0	-1115.389404	-668.128723	866.002686	-1312.152710	-526.602661	861.497498	-1108.452637	-412.896881	871.383118	-1261.926392	-591.231018	20.516506	-1089.412842	-608.419250	26.877590	-1213.770630	-628.552063	44.394814	-1183.636230	-544.477966	65.394218	-1321.627319	-465.789154	136.375305	-1180.372681	-439.235382	46.253044	-1262.771362	-419.713562	124.289833	-1226.009277	-497.817108	134.677673
584	0	-1106.590332	-669.137390	865.441772	-1302.978638	-526.447388	861.400146	-1098.836304	-413.946442	872.479492	-1261.958374	-590.979309	20.637066	-1089.511963	-608.503662	26.923626	-1213.382446	-628.275940	44.371864	-1183.585083	-544.197021	65.295700	-1290.371216	-466.883240	128.660522	-1145.120483	-439.976379	45.167160	-1230.690308	-420.770844	118.998611	-1195.040771	-499.007721	131.451294
585	0	-1097.781860	-670.085083	864.739746	-1293.720825	-526.186157	861.062500	-1089.124512	-414.938629	873.297791	-1261.960449	-590.686401	20.755663	-1089.606567	-608.589050	26.948500	-1213.020874	-627.995361	44.365032	-1183.507202	-543.942261	65.207695	-1258.512085	-467.813202	120.564789	-1109.374634	-440.710724	44.207329	-1198.059326	-421.698822	113.557022	-1163.668579	-500.070923	127.974998
586	0	-1088.959961	-670.973450	863.913940	-1284.364990	-525.822144	860.493042	-1079.307983	-415.869110	873.830322	-1261.942505	-590.363403	20.884691	-1089.685669	-608.663452	26.946709	-1212.770264	-627.715088	44.416767	-1183.390137	-543.706970	65.125153	-1226.082153	-468.439697	112.174789	-1073.184448	-441.636444	43.436806	-1164.911377	-422.455170	108.047890	-1131.945679	-500.994568	124.338661
587	0	-1080.120605	-671.806458	862.983459	-1274.897217	-525.358826	859.703430	-1069.378418	-416.732971	874.072632	-1261.912964	-590.023132	21.035490	-1089.743408	-608.720947	26.917883	-1212.687134	-627.438416	44.555328	-1183.224609	-543.486816	65.045097	-1193.116333	-468.655243	103.587822	-1036.634033	-442.881073	42.918877	-1131.309814	-423.001465	102.566986	-1099.932983	-501.763519	120.630920
588	0	-1071.260376	-672.588867	861.966614	-1265.305420	-524.800171	858.707703	-1059.327148	-417.524719	874.024109	-1261.877808	-589.679565	21.217894	-1089.776245	-608.762207	26.865948	-1212.791992	-627.168152	44.790752	-1183.005737	-543.280884	64.967247	-1159.660400	-468.397827	94.914032	-999.848999	-444.484222	42.715317	-1097.355835	-423.306702	97.222443	-1067.710449	-502.360413	116.941521
589	0	-1062.374268	-673.326233	860.879272	-1255.577881	-524.150208	857.522766	-1049.145752	-418.239166	873.687866	-1261.841431	-589.346619	21.440434	-1089.784912	-608.791321	26.797096	-1213.065552	-626.906616	45.114391	-1182.732300	-543.090637	64.894196	-1125.783691	-467.655334	86.276604	-962.996277	-446.394623	42.886608	-1063.194336	-423.349701	92.130028	-1035.382446	-502.765900	113.360107
590	0	-1053.454224	-674.022095	859.733337	-1245.704834	-523.412720	856.167297	-1038.825684	-418.871490	873.070801	-1261.805420	-589.037842	21.711037	-1089.770020	-608.814331	26.717470	-1213.453125	-626.656372	45.501839	-1182.405518	-542.919312	64.831390	-1091.589844	-466.462982	77.809151	-926.278137	-448.478394	43.492851	-1029.014648	-423.120331	87.404930	-1003.080017	-502.960388	109.972885
591	0	-1044.488159	-674.676025	858.534973	-1235.677002	-522.591675	854.661926	-1028.357788	-419.417664	872.183899	-1261.768433	-588.764954	22.037983	-1089.732056	-608.837158	26.631578	-1213.874634	-626.420105	45.918610	-1182.026123	-542.771301	64.787117	-1057.228027	-464.894928	69.649666	-889.926392	-450.537781	44.591328	-995.046265	-422.619293	83.150612	-970.958984	-502.925323	106.855110
