Trajectories
100
		JuanDR:RASI			JuanDR:SACR			JuanDR:LASI			JuanDR:RHEE			JuanDR:RTOE			JuanDR:RANK			JuanDR:RMED			JuanDR:LHEE			JuanDR:LTOE			JuanDR:LANK			JuanDR:LMED			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
505	0	-1115.665771	240.598816	847.914307	-1302.714600	396.666016	849.546814	-1091.861450	495.803894	864.901855	-1131.579224	436.400116	19.256374	-954.998230	453.968872	31.508665	-1076.927002	475.923401	48.896118	-1060.043213	391.843292	64.541260	-1522.899658	282.087616	191.229584	-1435.461304	258.217438	54.314167	-1482.219727	237.927429	163.366165	-1433.329224	313.528625	155.728439
506	0	-1106.017822	242.442398	849.852051	-1294.175903	396.923187	851.207886	-1083.901001	497.858307	866.054199	-1131.740112	436.441986	19.318289	-955.015808	453.706543	31.487129	-1076.976074	475.920288	48.875458	-1059.886353	391.716675	64.422890	-1504.572510	282.347748	195.716797	-1416.834106	255.461273	60.020409	-1463.993896	237.565292	168.455673	-1414.547607	312.723907	159.828949
507	0	-1096.477051	244.245834	851.852295	-1285.779297	397.065857	852.853271	-1076.132080	499.873322	867.110657	-1131.901245	436.482300	19.339909	-955.036926	453.501312	31.445499	-1077.010254	475.876099	48.852177	-1059.254517	391.318237	64.008621	-1485.156372	282.553375	198.851791	-1395.692261	253.027405	63.670025	-1444.259521	237.291031	172.230423	-1394.517334	312.012695	163.050659
508	0	-1087.025024	246.003967	853.898376	-1277.501953	397.092438	854.470215	-1068.533081	501.837799	868.066589	-1132.037354	436.480865	19.317989	-955.081909	453.388916	31.388647	-1077.061768	475.815460	48.826202	-1059.005737	391.085693	63.763275	-1464.754883	282.604980	200.793594	-1372.799316	250.846420	65.489136	-1423.399048	237.063614	174.663223	-1373.501343	311.489227	165.338760
509	0	-1077.644287	247.713379	855.971741	-1269.320313	397.002869	856.044739	-1061.082031	503.742340	868.918091	-1132.148926	436.446655	19.245672	-955.162659	453.411499	31.330515	-1077.144775	475.766113	48.786430	-1059.008057	391.000122	63.654705	-1443.516235	282.319000	201.475983	-1349.400879	249.842941	66.749008	-1401.681641	236.807785	175.741348	-1351.722900	311.210602	166.755844
510	0	-1068.317017	249.372131	858.051575	-1261.211670	396.798859	857.562195	-1053.755981	505.579529	869.662109	-1132.268433	436.438385	19.150272	-955.255981	453.552795	31.277695	-1077.287598	475.735168	48.745918	-1059.224731	391.062378	63.691364	-1421.519775	281.685852	200.743774	-1325.136719	249.930374	67.344078	-1379.109253	236.502747	175.477127	-1329.286255	311.158844	167.393112
511	0	-1059.026978	250.979477	860.115173	-1253.152954	396.483734	859.006775	-1046.531982	507.343475	870.295654	-1132.435425	436.491364	19.084471	-955.358459	453.743530	31.256765	-1077.462769	475.713135	48.720314	-1059.812134	391.342743	63.957275	-1398.841431	280.756134	198.609985	-1299.494507	251.095093	66.865471	-1355.578613	236.156418	173.950058	-1306.205811	311.277893	167.309784
512	0	-1049.759033	252.535522	862.138123	-1245.123047	396.062836	860.362122	-1039.386475	509.030151	870.815918	-1132.564087	436.505829	19.023336	-955.491455	453.946442	31.275515	-1077.636353	475.698242	48.719303	-1060.171143	391.562744	64.132896	-1375.553101	279.624573	195.144165	-1272.733765	253.516342	65.601593	-1331.090576	235.793243	171.292984	-1282.454468	311.514862	166.506470
513	0	-1040.500732	254.040665	864.094788	-1237.101074	395.543213	861.611450	-1032.295288	510.636688	871.220398	-1132.450317	436.337036	18.822533	-955.638794	454.199005	31.285009	-1077.848267	475.693451	48.740788	-1059.903320	391.532501	63.995258	-1351.682251	278.377380	190.363495	-1244.444458	256.078156	63.923531	-1305.764771	235.524780	167.644028	-1258.014893	311.862061	164.954971
514	0	-1031.241455	255.495193	865.958496	-1229.067871	394.933960	862.738098	-1025.234009	512.161011	871.506165	-1132.267090	436.122681	18.556509	-955.744751	454.524109	31.252892	-1078.087891	475.718201	48.746082	-1059.499878	391.449615	63.780346	-1327.150391	277.169983	184.300018	-1214.617798	258.439941	61.888706	-1279.751709	235.442780	163.097916	-1232.979004	312.404755	162.682632
515	0	-1021.972534	256.898926	867.702454	-1221.005615	394.245636	863.726196	-1018.178223	513.601685	871.670105	-1132.447754	436.069885	18.527990	-955.819946	454.861755	31.199495	-1078.279541	475.723358	48.740990	-1059.457764	391.490723	63.736328	-1301.849731	276.220551	177.068710	-1183.585327	260.444427	59.632950	-1252.938110	235.601608	157.582550	-1207.623779	313.319763	159.837555
516	0	-1012.688171	258.250763	869.299316	-1212.897339	393.490204	864.560669	-1011.104126	514.957092	871.709290	-1132.820068	436.048553	18.708824	-955.928894	455.154938	31.154053	-1078.326904	475.515228	48.622623	-1059.229492	391.358765	63.582287	-1275.702637	275.703674	168.812073	-1151.812500	262.583221	57.025616	-1225.341553	236.077942	151.301147	-1182.249512	314.727722	156.608261
517	0	-1003.384216	259.548523	870.722351	-1204.727783	392.680786	865.228149	-1003.987549	516.225952	871.620544	-1133.078979	435.946045	18.883804	-956.059387	455.417664	31.114824	-1078.321533	475.171539	48.472309	-1058.363647	390.851044	63.071205	-1248.752686	275.743561	159.726547	-1119.315552	264.820251	54.179100	-1197.124634	236.918961	144.521912	-1156.778198	316.537750	153.019485
518	0	-994.057190	260.788696	871.945618	-1196.483276	391.831085	865.716858	-996.805725	517.406921	871.401123	-1133.136230	435.808960	18.934668	-956.002136	455.597473	31.050638	-1078.469727	475.040009	48.621754	-1057.043579	390.130829	62.270836	-1221.115356	276.369171	150.037033	-1086.125610	267.008881	51.235828	-1168.394165	238.068481	137.394196	-1130.483521	318.490845	148.809738
519	0	-984.704590	261.966675	872.944580	-1188.151123	390.954987	866.017090	-989.536621	518.498901	871.048828	-1133.156372	435.657104	19.039396	-955.717712	455.621887	30.953863	-1078.583862	474.899689	48.828045	-1055.533691	389.397064	61.328701	-1192.755371	277.476624	139.839035	-1052.307129	269.025360	48.438721	-1138.965576	239.590256	129.879349	-1102.774292	320.420135	143.824799
520	0	-975.323608	263.076721	873.697021	-1179.720825	390.065948	866.121277	-982.159729	519.500916	870.562195	-1133.145752	435.459015	19.186565	-955.550720	455.638763	30.877831	-1078.599731	474.659088	48.980114	-1054.380737	388.825989	60.569836	-1163.573486	278.977570	129.227097	-1017.929443	270.809143	45.958439	-1108.948242	241.377853	122.142181	-1074.261230	322.443542	138.535294
521	0	-965.910828	264.112396	874.183777	-1171.182617	389.176636	866.024414	-974.656311	520.412415	869.940491	-1132.964355	435.243713	19.203077	-955.499023	455.640808	30.833214	-1078.561035	474.373383	49.130543	-1053.889648	388.431213	60.164490	-1133.560669	280.747223	118.394615	-983.317261	272.834442	43.608040	-1078.637817	243.146774	114.535339	-1045.490845	324.498383	133.331253
522	0	-956.462097	265.066833	874.389038	-1162.528687	388.298370	865.723938	-967.009949	521.233276	869.184570	-1132.629639	435.045135	19.110336	-955.536316	455.663177	30.827326	-1078.509033	474.089844	49.329288	-1053.878662	388.071320	59.995163	-1102.716675	282.637939	107.515152	-948.579712	275.122955	41.530457	-1047.865112	245.013641	107.050415	-1016.655823	326.417908	128.342407
523	0	-946.971802	265.933380	874.302246	-1153.751831	387.440735	865.220093	-959.206848	521.963928	868.296082	-1132.409912	434.837982	19.171627	-955.686646	455.764099	30.849842	-1078.361816	473.759735	49.538635	-1053.971436	387.611664	59.845070	-1071.211792	284.581543	96.826347	-913.714783	277.622894	40.040756	-1016.616089	246.973618	99.743332	-986.862000	328.074036	123.175209
524	0	-937.433044	266.706024	873.917847	-1144.846680	386.611298	864.515869	-951.235779	522.605896	867.278320	-1132.400391	434.578430	19.454039	-955.722595	455.800171	30.833832	-1078.157471	473.399628	49.718220	-1053.914673	387.045776	59.596424	-1039.254028	286.489716	86.531898	-878.631714	280.102875	39.255417	-984.729187	249.050049	92.686531	-955.351501	329.596497	117.599106
525	0	-927.838318	267.380066	873.235901	-1135.808350	385.815247	863.617065	-943.088440	523.161194	866.136108	-1132.555176	434.227905	19.878767	-955.670959	455.753632	30.779905	-1078.024048	473.041077	49.881794	-1053.718018	386.480225	59.295288	-1007.084351	288.223267	76.830360	-843.352112	282.081390	39.116131	-952.316284	251.254562	86.056190	-922.663025	331.434723	112.099632
526	0	-918.178528	267.952820	872.263062	-1126.632935	385.055237	862.532288	-934.758850	523.632629	864.875671	-1132.682617	433.840759	20.249365	-955.657043	455.742584	30.734121	-1077.970215	472.697754	50.058357	-1053.526855	386.037231	59.060986	-974.789185	289.847198	67.841057	-808.508728	283.682922	39.579384	-920.203125	253.209106	80.181679	-890.186340	333.787323	107.432045
527	0	-908.444153	268.423859	871.012512	-1117.317017	384.331757	861.272766	-926.243286	524.023804	863.504333	-1132.575928	433.541229	20.366543	-955.676270	455.798859	30.705784	-1077.908691	472.354767	50.234833	-1053.406738	385.718445	58.930195	-942.165955	291.715088	59.497166	-774.447327	284.937225	40.664974	-888.536865	254.914642	75.065483	-858.617920	336.061615	103.728790
528	0	-898.625305	268.794861	869.503479	-1107.856812	383.642822	859.852051	-917.539734	524.338806	862.031311	-1132.464355	433.333893	20.476295	-955.710449	455.799438	30.609692	-1077.842773	472.069000	50.398285	-1053.290039	385.428955	58.838535	-909.297729	293.975220	51.848324	-741.048706	285.500641	42.401394	-857.112488	256.576477	70.613953	-827.802124	337.768951	100.781197
529	0	-888.710999	269.070007	867.762146	-1098.249512	382.984558	858.286499	-908.646851	524.581726	860.466675	-1132.626831	433.145538	20.875357	-955.761963	455.670776	30.407497	-1078.100220	472.132233	50.673809	-1053.099854	385.140778	58.730045	-876.588196	296.560547	45.046963	-708.534485	285.479645	44.718781	-826.250488	258.237122	66.940666	-797.490479	338.976654	98.466591
530	0	-878.690491	269.255096	865.820129	-1088.491699	382.351440	856.593933	-899.563904	524.757202	858.821594	-1133.026001	432.976746	21.534332	-955.811401	455.630676	30.274174	-1078.686279	472.534271	51.052513	-1052.841431	384.923096	58.620651	-844.386292	299.459930	39.148006	-677.184814	284.983856	47.613209	-796.727905	259.784088	64.245300	-767.656372	339.916260	96.735794
531	0	-868.552795	269.357544	863.714600	-1078.579590	381.736908	854.794495	-890.289856	524.869202	857.108337	-1133.328491	432.885986	22.153473	-955.832153	455.713867	30.217253	-1078.871948	472.693512	51.276684	-1052.566284	384.822357	58.567722	-812.930725	302.668488	34.152939	-647.239075	283.990967	51.025764	-768.834412	261.325165	62.531433	-738.451538	340.644684	95.552834
532	0	-858.287292	269.385498	861.487061	-1068.509399	381.133728	852.909851	-880.822815	524.921448	855.340149	-1133.405029	432.855804	22.674255	-955.791748	455.909485	30.203917	-1078.665161	472.608673	51.408890	-1052.317383	384.798706	58.626820	-782.907532	305.761780	30.278645	-618.933044	282.577667	54.846378	-741.887573	263.096161	61.393639	-710.372620	341.225281	94.972031
533	0	-847.883972	269.347504	859.182861	-1058.277832	380.534698	850.963501	-871.160339	524.916992	853.531006	-1133.370605	432.817749	23.244461	-955.662964	456.128143	30.196392	-1078.079346	472.318024	51.524719	-1052.097290	384.772247	58.816170	-754.740112	308.470734	27.438169	-592.481018	280.972809	58.923302	-715.678894	264.804779	60.333809	-683.917847	341.668488	94.964470
534	0	-837.334290	269.251740	856.849487	-1047.881226	379.933044	848.979797	-861.298767	524.858215	851.695923	-1133.354248	432.784760	23.952173	-955.537720	456.215027	30.140461	-1077.094971	471.854095	51.616005	-1051.865967	384.719788	59.117947	-728.448303	310.908966	25.287899	-567.975037	279.461548	62.995701	-690.321838	266.556915	58.660686	-659.368835	342.020203	95.381058
535	0	-826.631104	269.105438	854.535645	-1037.317017	379.322693	846.984680	-851.233643	524.746582	849.850952	-1133.335449	432.835205	24.757252	-955.428650	456.232330	30.042330	-1076.396973	471.725616	51.862919	-1051.519043	384.684906	59.467388	-704.214783	313.184235	23.638634	-545.560547	278.321838	66.715897	-666.662476	268.540741	57.221283	-636.873535	342.488678	96.015427
536	0	-815.770081	268.914337	852.290405	-1026.583252	378.699127	845.004944	-840.960144	524.582764	848.012817	-1133.187378	432.999420	25.608671	-955.305664	456.264282	29.942480	-1075.843750	471.842316	52.129787	-1050.959473	384.720215	59.815804	-682.341003	315.320984	22.335962	-525.386108	277.776825	69.808441	-646.320068	270.063934	56.645016	-616.548889	343.202850	96.611084
537	0	-804.749756	268.682343	850.161377	-1015.679810	378.058960	843.068176	-830.473267	524.365845	846.199646	-1132.894043	433.262299	26.608496	-955.161316	456.314270	29.840187	-1074.885132	471.746460	52.194248	-1050.263306	384.839386	60.246056	-663.207092	317.242645	21.256723	-507.542267	277.755615	72.020721	-629.178894	271.102325	56.402840	-598.487793	344.135651	96.918137
538	0	-793.572205	268.410889	848.194153	-1004.608521	377.400696	841.202759	-819.768921	524.094421	844.430298	-1132.478882	433.620514	27.899532	-955.004150	456.378113	29.730679	-1073.807495	471.519348	52.408764	-1049.535400	385.017975	60.834457	-646.829346	318.928772	20.152941	-492.013123	278.122070	73.093948	-613.868469	272.339874	55.705936	-582.730225	345.222015	96.739960
539	0	-782.243713	268.099121	846.431030	-993.374084	376.724304	839.437195	-808.844482	523.765320	842.725403	-1131.962036	434.085327	29.636627	-954.801270	456.493073	29.606804	-1072.975098	471.648682	53.212364	-1048.747314	385.233063	61.564491	-633.114380	320.352264	18.759930	-478.738678	279.073029	73.011940	-600.451599	273.795349	54.445503	-569.289917	346.491302	95.909676
540	0	-770.775269	267.743561	844.909851	-981.984314	376.031219	837.799988	-797.700256	523.374817	841.106201	-1131.368530	434.669067	31.897858	-954.552673	456.641022	29.475172	-1071.183594	472.041809	53.940380	-1047.820190	385.484497	62.457150	-621.944641	321.785187	16.947432	-467.690979	280.774261	71.672958	-589.427307	275.457184	52.726303	-558.226929	348.109528	94.240852
541	0	-759.182007	267.338348	843.663330	-970.450317	375.324280	836.319092	-786.339966	522.917969	839.595703	-1130.708008	435.298370	34.675045	-954.268494	456.802124	29.351028	-1068.938965	472.487335	54.756493	-1046.725708	385.817841	63.627296	-613.290039	323.821411	14.615229	-458.767242	283.252136	68.862297	-580.637085	277.648865	50.341480	-549.651062	350.277069	91.588570
542	0	-747.483704	266.875702	842.717957	-958.787415	374.607086	835.021179	-774.772034	522.389709	838.217773	-1130.019409	435.904541	37.994015	-953.913391	457.014374	29.234615	-1069.061035	472.997864	57.043961	-1045.456787	386.288086	65.183411	-607.623230	326.694336	11.934399	-451.980469	286.421600	64.421135	-573.752136	280.519470	46.977303	-543.535522	353.104767	87.961723
543	0	-735.704468	266.346436	842.093262	-947.014648	373.883881	833.931396	-763.010498	521.784485	836.997437	-1129.217041	436.532806	41.813187	-953.483398	457.292511	29.130337	-1068.789063	473.570007	59.522964	-1043.999390	386.943634	67.163498	-605.284668	329.734680	9.661166	-447.581177	290.436737	58.451004	-569.020325	283.911652	42.841427	-539.308044	356.493408	83.703575
544	0	-723.871460	265.740448	841.800781	-935.154297	373.158813	833.071716	-751.074585	521.096985	835.959778	-1128.173462	437.348572	46.097527	-952.972839	457.647034	29.040382	-1065.763062	473.983490	60.925629	-1042.372314	387.801239	69.558632	-604.620483	331.802856	9.049401	-444.878815	295.961945	51.029137	-566.784912	286.711060	40.117336	-535.600525	359.984955	79.577415
545	0	-712.014526	265.047668	841.843201	-923.232361	372.435608	832.460999	-738.989807	520.322754	835.129578	-1126.803345	438.585266	50.907314	-952.322571	458.083099	28.950314	-1062.190308	474.619751	62.551193	-1040.586426	388.853180	72.361893	-602.532898	332.349976	11.113330	-440.636139	302.390564	42.771294	-563.962952	287.737976	41.238537	-530.903015	362.889648	76.346703
546	0	-700.164917	264.258698	842.213440	-911.277039	371.717072	832.113586	-726.786560	519.458069	834.530090	-1125.038696	440.245880	56.362694	-951.511536	458.545013	28.889111	-1060.754395	476.080841	66.206520	-1038.596558	390.048981	75.612663	-598.465454	331.926147	15.089636	-432.469086	306.073639	36.212200	-556.887939	287.580292	43.595795	-525.058960	364.865967	74.128708
547	0	-688.354065	263.365570	842.895325	-899.318604	371.004791	832.038940	-714.499695	518.500427	834.182312	-1122.834351	441.902954	62.528267	-950.518982	458.961121	28.846420	-1056.828369	477.206787	69.286430	-1036.268799	391.286957	79.372292	-594.662048	331.629211	18.510607	-424.437073	304.828827	33.116550	-549.351563	287.893219	43.499935	-519.670532	366.220093	72.614929
548	0	-676.613342	262.362213	843.862732	-887.388245	370.298950	832.240906	-702.167419	517.449036	834.103394	-1120.106689	443.120239	69.387482	-949.363525	459.339294	28.791534	-1052.884155	478.250153	72.966751	-1033.388794	392.447601	83.658455	-592.588501	331.651978	20.131266	-421.226044	302.711639	31.119501	-546.327759	288.348511	43.214355	-516.361511	367.395782	71.612732
549	0	-664.972412	261.245270	845.081299	-875.517639	369.598480	832.717346	-689.829590	516.304199	834.305603	-1116.616699	443.798981	76.981659	-948.010742	459.744598	28.731510	-1049.467529	479.049011	77.608467	-1029.681030	393.408997	88.405090	-591.956360	331.254517	20.567621	-421.323761	304.752533	29.224779	-545.605835	288.540100	43.524940	-515.371704	368.485718	71.091362
550	0	-653.459412	260.014221	846.510071	-863.738281	368.901428	833.460693	-677.526733	515.068359	834.795410	-1112.140259	443.924713	85.437157	-946.425415	459.996552	28.700579	-1045.577271	479.764923	83.088226	-1024.824829	394.084747	93.520058	-591.840759	330.404236	20.692816	-421.134979	308.802460	29.198254	-544.673950	288.407837	43.669357	-515.615784	369.177795	70.927818
551	0	-642.100464	258.671387	848.102905	-852.080078	368.205811	834.456970	-665.298828	513.745544	835.573181	-1106.407715	443.389496	94.752899	-944.477417	460.002655	28.620241	-1040.094360	479.635498	88.663780	-1018.543945	394.470398	98.998550	-591.781677	329.608643	20.783024	-420.672394	309.754486	29.087618	-543.987122	287.992950	43.485737	-515.827515	369.135254	70.877258
552	0	-630.919006	257.222290	849.811768	-840.571228	367.510101	835.687500	-653.183960	512.342224	836.633057	-1099.143066	442.080536	104.926773	-942.150513	459.964783	28.399031	-1034.027344	479.429749	95.159958	-1010.622375	394.679993	104.882790	-591.764160	329.070496	20.803354	-420.458801	308.095093	28.067123	-543.913818	287.493622	43.176445	-515.591675	368.531433	70.810013
553	0	-619.935913	255.675430	851.588318	-829.236816	366.814240	837.128723	-641.216797	510.866058	837.962585	-1090.036377	440.043518	115.916885	-939.765259	460.063538	28.057619	-1027.469360	479.553162	102.806633	-1000.834595	394.973236	111.082756	-591.814087	328.703339	20.779453	-420.384216	307.725586	27.865362	-543.894409	287.092834	42.922737	-515.225525	367.928040	70.753075
554	0	-609.169128	254.041916	853.386597	-818.098450	366.119965	838.752869	-629.427490	509.326447	839.543030	-1078.639038	437.518738	127.507896	-937.516785	460.324554	27.719917	-1018.835754	479.358063	110.628990	-988.869385	395.721161	117.196594	-591.905396	328.495605	20.763266	-420.561707	308.090149	28.146814	-543.795837	286.917999	42.747684	-515.055176	367.691071	70.745850
555	0	-598.632568	252.335098	855.164795	-807.173401	365.431396	840.529480	-617.840210	507.733643	841.350708	-1064.554810	434.817078	139.293472	-935.367249	460.367432	27.337446	-1007.769714	478.967926	118.196739	-974.560852	397.274750	122.606781	-592.024536	328.472504	20.745525	-420.588684	307.689270	27.839684	-543.811523	286.922394	42.651367	-515.100342	367.766205	70.758514
556	0	-588.336792	250.570297	856.886292	-796.473877	364.754883	842.426147	-606.472656	506.098328	843.357300	-1047.854126	432.255768	150.691513	-933.367859	459.938782	26.757444	-995.087463	478.988037	125.316185	-958.258545	399.612457	126.876442	-592.158691	328.570068	20.710924	-420.584625	307.431061	27.586222	-543.985901	286.993561	42.622925	-515.184082	367.900909	70.725311
557	0	-578.287598	248.763718	858.520630	-786.006775	364.098816	844.409058	-595.335388	504.431244	845.531372	-1029.475830	430.045715	161.031876	-929.527954	459.780029	27.272638	-981.461792	479.495209	131.939423	-940.852051	402.050507	130.205688	-592.284119	328.682648	20.679625	-420.716644	307.404388	27.615480	-544.079407	287.086639	42.556061	-515.170410	367.987122	70.626869
558	0	-568.486755	246.932022	860.043518	-775.773376	363.473145	846.444458	-584.431824	502.742828	847.839294	-1010.885132	428.108307	169.732010	-920.291870	460.988922	30.523596	-966.114563	479.392181	138.288864	-923.196472	403.601471	133.421265	-592.401917	328.725708	20.654215	-420.777191	307.123688	27.525196	-544.330566	286.920654	42.577892	-515.056824	368.080780	70.512581
559	0	-558.931091	245.091370	861.436523	-765.769836	362.889008	848.499207	-573.758789	501.042786	850.246399	-992.696411	426.091736	176.407730	-905.144043	464.589417	36.507542	-948.802856	478.474304	144.979370	-905.221436	404.020660	137.135452	-592.529541	328.676270	20.621542	-420.832520	306.912628	27.463005	-544.779297	286.490570	42.699863	-514.919434	368.226837	70.468834
560	0	-549.613770	243.256790	862.686768	-755.986938	362.358063	850.541565	-563.306641	499.339874	852.717834	-974.000305	423.757385	181.005356	-886.336609	469.902618	43.524834	-930.776489	477.641388	151.906128	-886.021057	403.941406	141.135971	-592.667969	328.562500	20.579844	-420.938477	306.869598	27.447605	-544.925354	286.357574	42.592575	-514.833191	368.371063	70.543152
561	0	-540.523987	241.441544	863.785950	-746.411072	361.891907	852.541687	-553.060364	497.641846	855.219238	-953.741821	421.307983	183.815948	-865.050476	474.297150	49.279606	-912.236145	477.287872	157.694183	-864.920349	404.011200	144.732559	-592.795471	328.424438	20.557680	-421.024200	306.893066	27.414120	-544.891418	286.415100	42.416142	-514.828064	368.449707	70.686241
562	0	-531.648010	239.656815	864.729614	-737.025085	361.501892	854.471558	-543.000610	495.955231	857.717163	-931.898499	419.167938	185.218994	-841.775635	476.915985	53.299690	-890.903687	476.611572	160.610046	-842.088379	404.332825	147.441177	-592.882507	328.304932	20.571671	-421.080750	306.949341	27.387650	-544.870239	286.429779	42.346317	-514.868408	368.488800	70.789558
563	0	-522.969299	237.911499	865.516907	-727.808289	361.198730	856.305664	-533.104797	494.285614	860.179321	-909.037231	417.859711	185.549133	-816.889038	478.185791	56.114193	-867.768494	475.989563	162.003983	-818.167236	404.652283	149.238342	-592.922974	328.243713	20.619432	-421.094513	306.951416	27.345798	-544.918274	286.498077	42.261639	-514.879639	368.543823	70.779129
564	0	-514.470276	236.212189	866.148804	-718.738464	360.991852	858.020874	-523.347778	492.637726	862.574951	-885.541016	417.711029	185.088058	-790.570618	478.415405	57.934834	-843.640381	475.861450	162.587570	-793.671936	404.769501	150.378281	-592.915039	328.297119	20.668436	-421.082550	306.923889	27.300673	-545.015198	286.623871	42.218128	-514.836670	368.643188	70.661606
565	0	-506.131592	234.563660	866.628662	-709.791626	360.889587	859.596558	-513.703552	491.015717	864.874939	-861.472168	418.617157	183.833588	-763.753418	478.241638	59.549057	-818.224976	476.109467	161.838562	-768.774658	404.722534	151.103226	-592.883789	328.461090	20.702971	-421.088135	306.908112	27.246578	-545.107056	286.657593	42.482819	-514.776978	368.784454	70.505219
566	0	-497.933441	232.969086	866.960510	-700.943481	360.898315	861.014343	-504.145813	489.423553	867.052307	-836.819031	420.274506	181.531082	-736.672852	477.970551	61.294056	-791.801331	476.669128	159.697449	-743.455200	404.681427	151.501663	-592.977661	328.530060	20.806406	-421.123383	306.861359	27.211927	-545.204590	286.739624	42.734741	-514.708557	368.946655	70.363564
567	0	-489.855560	231.430710	867.149597	-692.169556	361.022644	862.258728	-494.648956	487.865082	869.082031	-811.612366	422.429749	177.989670	-707.067017	476.464691	61.396652	-765.114563	477.727905	156.845001	-717.687317	404.722382	151.541458	-593.339172	328.259857	21.077612	-421.173218	306.749969	27.164495	-545.294434	286.893860	42.856766	-514.571350	369.114838	70.234093
568	0	-481.877655	229.950180	867.201294	-683.445862	361.265076	863.316650	-485.188843	486.344666	870.941772	-785.865356	424.815338	173.211838	-675.229004	474.221802	60.327904	-737.223572	478.830811	153.059067	-691.446594	404.740631	151.105164	-593.785461	327.835388	21.413374	-421.192810	306.635529	27.066435	-545.366028	287.043365	42.931526	-514.315918	369.293701	70.125740
569	0	-473.979462	228.529129	867.121094	-674.749512	361.625549	864.177917	-475.742981	484.866791	872.611938	-759.472534	427.047455	167.344894	-642.331604	472.230682	59.025402	-708.217712	479.593964	148.412766	-664.656067	404.521301	149.999847	-594.028137	327.669983	21.641384	-421.135101	306.519501	27.107775	-545.440735	287.142426	42.992336	-513.970886	369.471558	70.091286
570	0	-466.141022	227.169479	866.914673	-666.058289	362.101868	864.835693	-466.290833	483.436707	874.075623	-732.286377	428.696381	160.664185	-608.901733	470.751160	57.522800	-678.942505	480.024445	143.461380	-637.262512	403.890228	148.105438	-594.046387	327.806335	21.750484	-421.053253	306.189087	27.512005	-545.476379	287.226990	43.048573	-513.664612	369.582977	70.178345
571	0	-458.342194	225.873611	866.587524	-657.351685	362.689392	865.285889	-456.813660	482.060211	875.319214	-704.229980	429.567963	153.473099	-575.654846	469.941681	55.980740	-649.638489	480.331879	138.517044	-609.163025	403.120300	145.418579	-593.897644	328.121002	21.772751	-421.175232	305.542847	27.822920	-545.460022	287.368439	43.089527	-513.537842	369.594147	70.354736
572	0	-450.563019	224.644302	866.144836	-648.610046	363.381378	865.527893	-447.294769	480.743652	876.331665	-675.337219	429.830261	145.955811	-542.518372	469.586517	54.255867	-620.256836	480.698090	133.577927	-580.157043	402.881561	141.922607	-593.684692	328.496826	21.770449	-421.477631	305.145874	27.568378	-545.559998	287.519135	43.123108	-513.664917	369.604004	70.509521
573	0	-442.783356	223.484818	865.591675	-639.815491	364.169373	865.564087	-437.719025	479.493469	877.104736	-645.787292	429.784698	138.155121	-508.803558	469.333801	52.190964	-589.862793	480.538605	128.040024	-550.638611	403.276947	137.985901	-593.613342	328.775208	21.867950	-421.649475	304.969269	27.351065	-545.751404	287.675842	43.158596	-514.348267	369.646027	70.665733
574	0	-434.983093	222.398605	864.933044	-630.951355	365.043274	865.400146	-428.072937	478.316162	877.632996	-615.759766	429.654510	130.087433	-474.655548	469.105377	50.233154	-558.639465	479.987579	122.078896	-521.272827	403.719666	134.209854	-593.673584	328.958466	22.057472	-421.705566	304.751343	27.346951	-545.879089	287.844238	43.262779	-515.884094	369.622101	70.982445
575	0	-427.142181	221.389175	864.173828	-622.002075	365.992340	865.044006	-418.344299	477.217651	877.913025	-585.368774	429.543243	121.842308	-440.920624	469.036835	49.015961	-528.200134	479.802856	116.814049	-491.887085	403.757385	130.700775	-593.775879	329.111115	22.278030	-421.711365	304.633240	27.254301	-545.944275	288.026703	43.465488	-517.860779	369.492615	71.458549
576	0	-419.240509	220.459763	863.318665	-612.953491	367.005219	864.506104	-408.522064	476.203094	877.943848	-554.687134	429.523163	113.541634	-406.938599	468.726593	48.012421	-498.192505	479.860596	111.981056	-461.762817	403.288818	127.056358	-593.875061	329.262909	22.536823	-421.644562	304.718323	27.003157	-546.003357	288.210480	43.720757	-519.171997	369.370026	71.864510
577	0	-411.258575	219.613205	862.372437	-603.792664	368.070801	863.799011	-398.596191	475.276428	877.726685	-523.706238	429.722534	105.221321	-371.798889	467.469788	46.490013	-466.833435	479.567963	106.429970	-430.781036	402.214355	123.021217	-593.908630	329.477386	22.867304	-421.636108	304.669006	26.855297	-546.107239	288.383209	43.985271	-519.210632	369.377533	72.045219
578	0	-403.177643	218.851669	861.339966	-594.507874	369.178528	862.936340	-388.557343	474.440338	877.264648	-492.477264	430.242798	96.845695	-335.727539	465.116211	44.557659	-434.241547	479.035217	100.277489	-399.467590	400.711975	118.681007	-593.827881	329.805023	23.247267	-421.662415	304.479401	26.807072	-546.020081	288.550964	44.328945	-518.058533	369.642029	71.987465
